Filename,Task_Folder,Ground_Truth,Pred_AMD,Pred_DR,Pred_GL,Is_Correct
data/AMD/Test/data_07197.npz,AMD,0.0,0,0,0,True
data/AMD/Test/data_07198.npz,AMD,0.0,0,1,0,True
data/AMD/Test/data_07199.npz,AMD,0.0,1,1,0,False
data/AMD/Test/data_07200.npz,AMD,1.0,0,0,0,False
data/DR/Test/data_07001.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07002.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07003.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07004.npz,DR,0.0,2,0,1,True
data/DR/Test/data_07005.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07006.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07007.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07008.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07009.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07010.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07011.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07012.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07013.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07014.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07015.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07016.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07017.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07018.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07019.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07020.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07021.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07022.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07023.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07024.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07025.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07026.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07027.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07028.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07029.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07030.npz,DR,0.0,1,1,0,False
data/DR/Test/data_07031.npz,DR,0.0,2,0,1,True
data/DR/Test/data_07032.npz,DR,1.0,0,0,0,False
data/DR/Test/data_07033.npz,DR,0.0,3,1,1,False
data/DR/Test/data_07034.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07035.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07036.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07037.npz,DR,0.0,0,1,0,False
data/DR/Test/data_07038.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07039.npz,DR,1.0,0,1,1,True
data/DR/Test/data_07040.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07041.npz,DR,0.0,1,1,1,False
data/DR/Test/data_07042.npz,DR,0.0,1,1,0,False
data/DR/Test/data_07043.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07044.npz,DR,-1,-1,-1,-1,N/A
data/DR/Test/data_07045.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07046.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07047.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07048.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07049.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07050.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07051.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07052.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07053.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07054.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07055.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07056.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07057.npz,DR,0.0,1,1,1,False
data/DR/Test/data_07058.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07059.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07060.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07061.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07062.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07063.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07064.npz,DR,1.0,1,1,0,True
data/DR/Test/data_07065.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07066.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07067.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07068.npz,DR,0.0,2,0,1,True
data/DR/Test/data_07069.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07070.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07071.npz,DR,0.0,1,1,0,False
data/DR/Test/data_07072.npz,DR,1.0,1,1,1,True
data/DR/Test/data_07073.npz,DR,0.0,2,0,1,True
data/DR/Test/data_07074.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07075.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07076.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07077.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07078.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07079.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07080.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07081.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07082.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07083.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07084.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07085.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07086.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07087.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07088.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07089.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07090.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07091.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07092.npz,DR,0.0,3,1,1,False
data/DR/Test/data_07093.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07094.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07095.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07096.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07097.npz,DR,0.0,0,1,0,False
data/DR/Test/data_07098.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07099.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07100.npz,DR,1.0,3,1,1,True
data/DR/Test/data_07101.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07102.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07103.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07104.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07105.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07106.npz,DR,0.0,1,1,1,False
data/DR/Test/data_07107.npz,DR,0.0,1,1,0,False
data/DR/Test/data_07108.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07109.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07110.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07111.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07112.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07113.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07114.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07115.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07116.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07117.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07118.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07119.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07120.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07121.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07122.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07123.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07124.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07125.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07126.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07127.npz,DR,0.0,3,0,0,True
data/DR/Test/data_07128.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07129.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07130.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07131.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07132.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07133.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07134.npz,DR,0.0,0,1,1,False
data/DR/Test/data_07135.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07136.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07137.npz,DR,0.0,3,0,1,True
data/DR/Test/data_07138.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07139.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07140.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07141.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07142.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07143.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07144.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07145.npz,DR,1.0,1,0,1,False
data/DR/Test/data_07146.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07147.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07148.npz,DR,0.0,3,0,0,True
data/DR/Test/data_07149.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07150.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07151.npz,DR,0.0,3,0,0,True
data/DR/Test/data_07152.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07153.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07154.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07155.npz,DR,0.0,3,0,0,True
data/DR/Test/data_07156.npz,DR,1.0,1,1,1,True
data/DR/Test/data_07157.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07158.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07159.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07160.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07161.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07162.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07163.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07164.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07165.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07166.npz,DR,0.0,2,0,0,True
data/DR/Test/data_07167.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07168.npz,DR,1.0,1,1,1,True
data/DR/Test/data_07169.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07170.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07171.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07172.npz,DR,1.0,0,1,1,True
data/DR/Test/data_07173.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07174.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07175.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07176.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07177.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07178.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07179.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07180.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07181.npz,DR,1.0,0,1,0,True
data/DR/Test/data_07182.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07183.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07184.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07185.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07186.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07187.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07188.npz,DR,1.0,1,0,0,False
data/DR/Test/data_07189.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07190.npz,DR,1.0,2,0,0,False
data/DR/Test/data_07191.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07192.npz,DR,0.0,0,0,1,True
data/DR/Test/data_07193.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07194.npz,DR,0.0,1,0,0,True
data/DR/Test/data_07195.npz,DR,0.0,3,0,0,True
data/DR/Test/data_07196.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07197.npz,DR,0.0,1,0,1,True
data/DR/Test/data_07198.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07199.npz,DR,0.0,0,0,0,True
data/DR/Test/data_07200.npz,DR,0.0,0,0,0,True
